排名,詞彙,出現次數
1,送南,1
2,無名,1
3,兼試,1
4,勝兼,1
5,全勝,1
6,尉全,1
7,員尉,1
8,正員,1
9,是正,1
10,且是,1
11,名且,1
12,獨無,1
13,南中,1
14,我獨,1
15,嗟我,1
16,職嗟,1
17,拜職,1
18,初拜,1
19,君初,1
20,羨君,1
21,尉羨,1
22,中尉,1
23,試卿,1
