排名,詞彙,出現次數
1,奉和聖制,5
2,和聖制聖,1
3,聖制聖德,1
4,制聖德膺,1
5,聖德膺三,1
6,德膺三統,1
7,膺三統皇,1
8,三統皇恩,1
9,統皇恩被,1
10,皇恩被八,1
11,恩被八埏,1
12,被八埏大,1
13,八埏大明,1
14,埏大明均,1
15,大明均照,1
16,明均照物,1
17,均照物小,1
18,照物小丑,1
19,物小丑未,1
20,小丑未甯,1
21,丑未甯邊,1
22,未甯邊奉,1
23,甯邊奉和,1
24,邊奉和聖,1
25,和聖制國,1
26,聖制國相,1
27,制國相台,1
28,國相台衡,1
29,相台衡重,1
30,台衡重元,1
31,衡重元戎,1
32,重元戎廟,1
33,元戎廟略,1
34,戎廟略宣,1
35,廟略宣紫,1
36,略宣紫泥,1
37,宣紫泥方,1
38,紫泥方受,1
39,泥方受命,1
40,方受命黃,1
41,受命黃石,1
42,命黃石乃,1
43,黃石乃推,1
44,石乃推賢,1
45,乃推賢奉,1
46,推賢奉和,1
47,賢奉和聖,1
48,和聖制問,1
49,聖制問罪,1
50,制問罪陰,1
51,問罪陰山,1
52,罪陰山下,1
53,陰山下安,1
54,山下安人,1
55,下安人屬,1
56,安人屬國,1
57,人屬國前,1
58,屬國前度,1
59,國前度關,1
60,前度關行,1
61,度關行照,1
62,關行照月,1
63,行照月乘,1
64,照月乘障,1
65,月乘障坐,1
66,乘障坐消,1
67,障坐消煙,1
68,坐消煙奉,1
69,消煙奉和,1
70,煙奉和聖,1
71,和聖制北,1
72,聖制北闕,1
73,制北闕紆,1
74,北闕紆宸,1
75,闕紆宸藻,1
76,紆宸藻南,1
77,宸藻南橋,1
78,藻南橋列,1
79,南橋列祖,1
80,橋列祖筵,1
81,列祖筵耀,1
82,祖筵耀威,1
83,筵耀威當,1
84,耀威當夏,1
85,威當夏日,1
86,當夏日殺,1
87,夏日殺氣,1
88,日殺氣指,1
89,殺氣指秋,1
90,氣指秋天,1
91,指秋天奉,1
92,秋天奉和,1
93,天奉和聖,1
94,和聖制鞞,1
95,聖制鞞鼓,1
96,制鞞鼓黿,1
97,鞞鼓黿鼉,1
98,鼓黿鼉振,1
99,黿鼉振旌,1
100,鼉振旌旗,1
101,振旌旗鳥,1
102,旌旗鳥獸,1
103,旗鳥獸懸,1
104,鳥獸懸由,1
105,獸懸由來,1
106,懸由來詞,1
107,由來詞翰,1
108,來詞翰手,1
109,詞翰手今,1
110,翰手今見,1
111,手今見勒,1
112,今見勒燕,1
113,見勒燕然,1
