排名,詞彙,出現次數
1,人,65
2,山,55
3,無,55
4,不,52
5,日,48
6,此,47
7,有,42
8,雲,42
9,生,38
10,風,37
11,月,37
12,秋,36
13,白,36
14,來,35
15,時,32
16,何,31
17,水,30
18,一,30
19,樹,29
20,清,29
21,見,28
22,塵,28
23,心,28
24,知,28
25,自,27
26,得,27
27,吟,27
28,高,26
29,中,26
30,相,26
31,多,25
32,空,25
33,林,25
34,到,25
35,是,25
36,年,24
37,天,24
38,路,24
39,新,23
40,君,23
41,事,23
42,深,23
43,上,23
44,如,22
45,去,22
46,行,22
47,明,22
48,松,21
49,門,21
50,微,21
51,幽,21
52,入,21
53,長,21
54,名,21
55,出,20
56,歸,20
57,開,19
58,裏,19
59,已,19
60,與,19
61,雨,19
62,在,19
63,未,18
64,寒,18
65,僧,18
66,公,18
67,為,18
68,古,18
69,前,18
70,峰,17
71,下,17
72,青,17
73,聞,17
74,鶴,17
75,期,17
76,木,17
77,坐,17
78,詩,17
79,春,16
80,草,16
81,居,16
82,道,16
83,地,15
84,夕,15
85,子,15
86,寺,15
87,更,15
88,鳥,15
89,靜,15
90,遠,15
91,夜,15
92,難,15
93,聲,15
94,身,15
95,同,15
96,終,14
97,雪,14
98,石,14
99,別,14
100,回,14
101,向,14
102,從,14
103,光,14
104,今,14
105,泉,13
106,重,13
107,久,13
108,因,13
109,動,13
110,流,13
111,衣,13
112,孤,13
113,亦,13
114,似,13
115,頻,13
116,客,12
117,陰,12
118,師,12
119,沉,12
120,老,12
121,竹,12
122,帝,12
123,家,12
124,飛,12
125,分,12
126,宿,12
127,城,12
128,聽,12
129,南,12
130,葉,12
131,庭,12
132,西,12
133,尋,12
134,應,12
135,後,12
136,處,12
137,閑,12
138,過,12
139,朝,12
140,堪,11
141,色,11
142,盡,11
143,將,11
144,枝,11
145,豈,11
146,池,11
147,親,11
148,平,11
149,苔,10
150,暮,10
151,鐘,10
152,近,10
153,幾,10
154,翠,10
155,經,10
156,溪,10
157,窗,10
158,絕,10
159,浮,10
160,堂,10
161,欲,10
162,夢,10
163,翻,10
164,連,10
165,離,10
166,愁,10
167,逢,10
168,影,10
169,思,10
170,煙,10
171,共,10
172,只,10
173,吹,10
174,成,10
175,看,9
176,數,9
177,曉,9
178,虛,9
179,初,9
180,露,9
181,萬,9
182,說,9
183,莫,9
184,花,9
185,涼,9
186,惟,9
187,者,9
188,待,9
189,碧,9
190,滿,9
191,才,9
192,華,9
193,野,9
194,疑,9
195,霜,9
196,東,9
197,曾,9
198,千,9
199,氣,9
200,常,8
201,獨,8
202,禽,8
203,棲,8
204,窮,8
205,隔,8
206,直,8
207,頭,8
208,間,8
209,臨,8
210,仙,8
211,定,8
212,半,8
213,疏,8
214,曙,8
215,丹,8
216,細,8
217,猶,8
218,情,8
219,須,8
220,馬,8
221,苦,8
222,雖,8
223,求,8
224,江,8
225,恨,8
226,還,8
227,落,8
228,危,8
229,宵,8
230,物,8
231,誰,8
232,猿,8
233,臣,8
234,作,8
235,當,8
236,卻,8
237,貧,8
238,十,8
239,柳,8
240,足,8
241,舊,8
242,非,7
243,星,7
244,玉,7
245,複,7
246,句,7
247,先,7
248,隱,7
249,便,7
250,可,7
251,底,7
252,我,7
253,藥,7
254,語,7
255,香,7
256,話,7
257,令,7
258,北,7
259,並,7
260,恩,7
261,轉,7
262,酒,7
263,能,7
264,埃,7
265,問,7
266,永,7
267,霞,7
268,他,7
269,論,7
270,又,7
271,岐,7
272,隨,7
273,文,7
274,故,7
275,方,7
276,餘,7
277,望,7
278,官,7
279,步,7
280,早,7
281,憶,7
282,跡,6
283,意,6
284,岸,6
285,潭,6
286,許,6
287,晚,6
288,禪,6
289,兼,6
290,京,6
291,冥,6
292,井,6
293,目,6
294,外,6
295,合,6
296,登,6
297,映,6
298,室,6
299,淚,6
300,立,6
301,榮,6
302,正,6
303,世,6
304,慚,6
305,景,6
306,和,6
307,然,6
308,片,6
309,靈,6
310,元,6
311,琴,6
312,留,6
313,若,6
314,稱,6
315,主,6
316,金,6
317,桂,6
318,冷,5
319,暑,5
320,漏,5
321,忘,5
322,晴,5
323,啼,5
324,三,5
325,鄰,5
326,憐,5
327,且,5
328,閒,5
329,每,5
330,磬,5
331,驚,5
332,皆,5
333,暗,5
334,即,5
335,邊,5
336,塞,5
337,髮,5
338,好,5
339,懸,5
340,徑,5
341,遍,5
342,移,5
343,通,5
344,起,5
345,弟,5
346,垂,5
347,蘚,5
348,修,5
349,言,5
350,書,5
351,恐,5
352,蕭,5
353,漸,5
354,侵,5
355,鳴,5
356,諫,5
357,車,5
358,頂,5
359,楚,5
360,遊,5
361,及,5
362,亂,5
363,蟬,5
364,遲,5
365,必,5
366,宜,5
367,逐,5
368,滴,5
369,輕,5
370,海,5
371,樓,5
372,賢,5
373,蒙,5
374,眼,5
375,宮,5
376,緣,5
377,投,5
378,送,5
379,尚,5
380,簪,4
381,少,4
382,房,4
383,密,4
384,散,4
385,五,4
386,爐,4
387,洞,4
388,真,4
389,所,4
390,河,4
391,熟,4
392,約,4
393,嶽,4
394,字,4
395,容,4
396,鄉,4
397,軍,4
398,封,4
399,退,4
400,營,4
401,息,4
402,遂,4
403,旋,4
404,會,4
405,始,4
406,低,4
407,根,4
408,擬,4
409,興,4
410,發,4
411,麻,4
412,王,4
413,遇,4
414,音,4
415,傾,4
416,墜,4
417,場,4
418,韻,4
419,湘,4
420,閣,4
421,任,4
422,忽,4
423,臘,4
424,度,4
425,學,4
426,淺,4
427,雙,4
428,塔,4
429,精,4
430,掛,4
431,二,4
432,擁,4
433,禮,4
434,畫,4
435,齊,4
436,失,4
437,解,4
438,理,4
439,化,4
440,園,4
441,用,4
442,大,4
443,國,4
444,喜,4
445,聖,4
446,休,4
447,台,4
448,住,4
449,於,4
450,掩,4
451,布,4
452,紫,4
453,羽,4
454,圓,4
455,進,4
456,黃,4
457,限,4
458,枉,4
459,蓮,4
460,著,4
461,田,4
462,偶,4
463,被,4
464,儒,4
465,願,4
466,拂,4
467,貴,4
468,禁,4
469,陽,4
470,料,4
471,依,4
472,憑,4
473,茶,3
474,汲,3
475,漱,3
476,冬,3
477,軒,3
478,寄,3
479,俗,3
480,要,3
481,疾,3
482,伴,3
483,嗟,3
484,違,3
485,谷,3
486,術,3
487,栽,3
488,焚,3
489,搖,3
490,斜,3
491,嫌,3
492,照,3
493,盈,3
494,羨,3
495,振,3
496,乘,3
497,童,3
498,姓,3
499,卿,3
500,懷,3
501,雁,3
502,衡,3
503,穿,3
504,縱,3
505,冰,3
506,程,3
507,吏,3
508,魚,3
509,迎,3
510,嶼,3
511,夏,3
512,綠,3
513,藏,3
514,紅,3
515,觀,3
516,命,3
517,浸,3
518,樂,3
519,詔,3
520,疊,3
521,澗,3
522,穀,3
523,砧,3
524,美,3
525,颯,3
526,涯,3
527,埋,3
528,攜,3
529,稀,3
530,省,3
531,迷,3
532,士,3
533,信,3
534,四,3
535,籍,3
536,臥,3
537,燈,3
538,鳳,3
539,閉,3
540,寂,3
541,種,3
542,院,3
543,致,3
544,偏,3
545,眾,3
546,漢,3
547,仍,3
548,資,3
549,面,3
550,淮,3
551,館,3
552,機,3
553,訪,3
554,戎,3
555,繞,3
556,翎,3
557,異,3
558,閭,3
559,階,3
560,府,3
561,層,3
562,岑,3
563,覺,3
564,闕,3
565,愛,3
566,往,3
567,議,3
568,了,3
569,易,3
570,拙,3
571,骨,3
572,波,3
573,本,3
574,龍,3
575,極,3
576,揚,3
577,暫,3
578,爭,3
579,川,3
580,計,3
581,晨,3
582,泰,3
583,殘,3
584,土,3
585,唯,3
586,病,3
587,悲,3
588,戚,3
589,弱,3
590,棋,3
591,把,3
592,報,3
593,太,3
594,賦,3
595,鴻,3
596,寐,3
597,潛,3
598,代,3
599,霄,3
600,披,3
601,斗,2
602,幘,2
603,形,2
604,趣,2
605,皇,2
606,席,2
607,纖,2
608,謝,2
609,群,2
610,霽,2
611,念,2
612,養,2
613,破,2
614,譽,2
615,銷,2
616,兒,2
617,床,2
618,抱,2
619,觸,2
620,翅,2
621,取,2
622,最,2
623,收,2
624,健,2
625,州,2
626,闊,2
627,迥,2
628,積,2
629,陸,2
630,浪,2
631,旆,2
632,渡,2
633,列,2
634,圃,2
635,欹,2
636,壓,2
637,諸,2
638,首,2
639,歌,2
640,杯,2
641,芝,2
642,柴,2
643,征,2
644,崔,2
645,嵬,2
646,梯,2
647,闈,2
648,遺,2
649,輩,2
650,鬥,2
651,損,2
652,壯,2
653,夫,2
654,渚,2
655,蒲,2
656,接,2
657,招,2
658,篁,2
659,泛,2
660,愚,2
661,饑,2
662,慘,2
663,壺,2
664,兩,2
665,薄,2
666,己,2
667,惆,2
668,悵,2
669,境,2
670,暝,2
671,醉,2
672,凝,2
673,泣,2
674,橫,2
675,肅,2
676,聯,2
677,垣,2
678,侍,2
679,紙,2
680,畢,2
681,厚,2
682,柏,2
683,錫,2
684,舍,2
685,淩,2
686,褐,2
687,齒,2
688,善,2
689,幕,2
690,贊,2
691,功,2
692,杖,2
693,關,2
694,壁,2
695,倚,2
696,湄,2
697,祖,2
698,各,2
699,業,2
700,尉,2
701,籠,2
702,郡,2
703,都,2
704,帆,2
705,謁,2
706,安,2
707,彈,2
708,裁,2
709,陳,2
710,琳,2
711,寥,2
712,宅,2
713,魄,2
714,佐,2
715,柯,2
716,亭,2
717,島,2
718,眺,2
719,滄,2
720,溟,2
721,教,2
722,澄,2
723,科,2
724,絲,2
725,渴,2
726,瀑,2
727,曆,2
728,達,2
729,原,2
730,九,2
731,私,2
732,負,2
733,趨,2
734,識,2
735,性,2
736,戀,2
737,慮,2
738,滯,2
739,竟,2
740,甯,2
741,寞,2
742,徹,2
743,于,2
744,紛,2
745,輟,2
746,騶,2
747,緩,2
748,掖,2
749,巷,2
750,龜,2
751,務,2
752,巨,2
753,換,2
754,強,2
755,超,2
756,煩,2
757,翳,2
758,敢,2
759,急,2
760,奔,2
761,聳,2
762,對,2
763,岳,2
764,麥,2
765,調,2
766,暉,2
767,食,2
768,斷,2
769,類,2
770,廣,2
771,裴,2
772,以,2
773,尊,2
774,砂,2
775,素,2
776,點,2
777,釋,2
778,倒,2
779,實,2
780,眠,2
781,蓬,2
782,瀛,2
783,楊,2
784,指,2
785,曲,2
786,巾,2
787,殊,2
788,況,2
789,苑,2
790,沙,2
791,秀,2
792,爽,2
793,輿,2
794,旨,2
795,甘,2
796,耕,2
797,手,2
798,街,2
799,權,2
800,顧,2
801,市,2
802,笑,2
803,升,2
804,拔,2
805,穠,2
806,蹤,2
807,廟,2
808,憧,2
809,冪,2
810,綿,2
811,凡,2
812,枯,2
813,增,2
814,薜,2
815,荔,2
816,鏡,2
817,植,2
818,霖,2
819,牖,2
820,殿,2
821,飲,2
822,淨,2
823,壑,2
824,測,2
825,瀨,2
826,嘗,2
827,廬,2
828,參,2
829,岩,2
830,覆,2
831,象,2
832,聰,2
833,晝,2
834,宇,2
835,火,2
836,德,2
837,濤,2
838,詞,2
839,燭,2
840,賜,2
841,鑒,2
842,懶,2
843,啟,2
844,哭,2
845,小,2
846,誤,2
847,感,2
848,口,2
849,賣,2
850,賞,2
851,死,2
852,茲,2
853,插,2
854,嫁,2
855,悠,2
856,組,1
857,儼,1
858,烹,1
859,骸,1
860,偃,1
861,仰,1
862,筱,1
863,融,1
864,浥,1
865,透,1
866,硯,1
867,慣,1
868,耳,1
869,憎,1
870,采,1
871,薇,1
872,困,1
873,鷺,1
874,茅,1
875,其,1
876,螢,1
877,氛,1
878,仔,1
879,談,1
880,闌,1
881,舉,1
882,之,1
883,虜,1
884,侯,1
885,屈,1
886,使,1
887,儔,1
888,騎,1
889,鄂,1
890,暌,1
891,稽,1
892,竺,1
893,候,1
894,齎,1
895,印,1
896,船,1
897,載,1
898,旌,1
899,敗,1
900,堰,1
901,濕,1
902,籬,1
903,滑,1
904,莎,1
905,果,1
906,旦,1
907,溝,1
908,曰,1
909,嶂,1
910,含,1
911,宗,1
912,礙,1
913,恭,1
914,譙,1
915,鹿,1
916,就,1
917,鑿,1
918,至,1
919,嵐,1
920,午,1
921,逼,1
922,紱,1
923,菡,1
924,萏,1
925,瀟,1
926,芸,1
927,僻,1
928,凍,1
929,岫,1
930,吼,1
931,株,1
932,圍,1
933,俸,1
934,鄆,1
935,郊,1
936,魯,1
937,霰,1
938,咸,1
939,洗,1
940,濡,1
941,朗,1
942,奢,1
943,歎,1
944,棄,1
945,誇,1
946,呈,1
947,屬,1
948,狖,1
949,杓,1
950,農,1
951,改,1
952,鑣,1
953,敝,1
954,索,1
955,賒,1
956,斟,1
957,駐,1
958,鞭,1
959,函,1
960,篋,1
961,創,1
962,盤,1
963,柱,1
964,史,1
965,題,1
966,滅,1
967,消,1
968,慈,1
969,囂,1
970,避,1
971,輪,1
972,帥,1
973,賓,1
974,愜,1
975,掌,1
976,記,1
977,驄,1
978,履,1
979,蛩,1
980,貯,1
981,瓶,1
982,響,1
983,乳,1
984,鴿,1
985,沿,1
986,齋,1
987,觴,1
988,傳,1
989,朽,1
990,斑,1
991,楓,1
992,棹,1
993,吳,1
994,荷,1
995,耶,1
996,郢,1
997,遙,1
998,想,1
999,詢,1
1000,民,1
1001,瘼,1
1002,單,1
1003,父,1
1004,梁,1
1005,汴,1
1006,走,1
1007,檄,1
1008,亡,1
1009,墨,1
1010,沼,1
1011,展,1
1012,交,1
1013,剖,1
1014,腸,1
1015,刹,1
1016,夾,1
1017,絮,1
1018,鷗,1
1019,習,1
1020,總,1
1021,裘,1
1022,角,1
1023,酌,1
1024,醴,1
1025,舫,1
1026,菰,1
1027,像,1
1028,悟,1
1029,證,1
1030,蜀,1
1031,友,1
1032,稚,1
1033,鬢,1
1034,貞,1
1035,姿,1
1036,窺,1
1037,掃,1
1038,勁,1
1039,聚,1
1040,啄,1
1041,擎,1
1042,爾,1
1043,表,1
1044,威,1
1045,潺,1
1046,湲,1
1047,源,1
1048,助,1
1049,游,1
1050,繁,1
1051,麗,1
1052,衢,1
1053,腹,1
1054,笥,1
1055,六,1
1056,義,1
1057,伏,1
1058,胄,1
1059,邪,1
1060,湮,1
1061,蜩,1
1062,郎,1
1063,爨,1
1064,桐,1
1065,俱,1
1066,甚,1
1067,顏,1
1068,刻,1
1069,搜,1
1070,憫,1
1071,加,1
1072,睡,1
1073,岱,1
1074,默,1
1075,值,1
1076,志,1
1077,畦,1
1078,蔬,1
1079,甲,1
1080,固,1
1081,蹇,1
1082,卒,1
1083,鬼,1
1084,鏤,1
1085,廉,1
1086,廷,1
1087,憂,1
1088,虢,1
1089,疲,1
1090,瘵,1
1091,承,1
1092,制,1
1093,瑞,1
1094,位,1
1095,鹽,1
1096,梅,1
1097,轍,1
1098,綸,1
1099,縻,1
1100,洙,1
1101,泗,1
1102,雞,1
1103,渺,1
1104,彌,1
1105,彼,1
1106,唐,1
1107,暖,1
1108,援,1
1109,郭,1
1110,紊,1
1111,劉,1
1112,迢,1
1113,遞,1
1114,暄,1
1115,酸,1
1116,伸,1
1117,歷,1
1118,帶,1
1119,般,1
1120,鼎,1
1121,價,1
1122,嵩,1
1123,洛,1
1124,桃,1
1125,李,1
1126,蔔,1
1127,氏,1
1128,萊,1
1129,膳,1
1130,寢,1
1131,昏,1
1132,湛,1
1133,赴,1
1134,肩,1
1135,蒿,1
1136,符,1
1137,劄,1
1138,弦,1
1139,囊,1
1140,晤,1
1141,幻,1
1142,切,1
1143,握,1
1144,臺,1
1145,昔,1
1146,益,1
1147,鮮,1
1148,兄,1
1149,勒,1
1150,牡,1
1151,廓,1
1152,簟,1
1153,黛,1
1154,鬟,1
1155,梳,1
1156,扇,1
1157,裾,1
1158,羸,1
1159,罕,1
