字詞,詩人,詞頻
過崔,李白,1
崔八,李白,1
八丈,李白,1
丈水,李白,1
水亭,李白,2
登廣,李白,1
廣武,李白,1
武古,李白,1
古戰,李白,1
戰場,李白,1
場懷,李白,1
古之,李白,1
陵宿,李白,1
宿常,李白,1
常二,李白,1
二南,李白,1
南郭,李白,1
郭幽,李白,1
居夜,李白,1
夜下,李白,1
下征,李白,1
征虜,李白,1
虜亭,李白,1
亭下,李白,1
下途,李白,1
途歸,李白,1
歸石,李白,1
門舊,李白,1
居客,李白,1
客中,李白,1
行太,李白,1
太原,李白,1
原早,李白,1
秋奔,李白,1
奔亡,李白,1
亡道,李白,1
道中,李白,1
中五,李白,1
首郢,李白,1
郢門,李白,1
門秋,李白,1
秋懷,李白,2
懷至,李白,1
至鴨,李白,1
鴨欄,李白,1
欄驛,李白,1
驛上,李白,1
上白,李白,1
馬磯,李白,1
磯贈,李白,1
禦荊,李白,1
門浮,李白,1
浮舟,李白,1
舟望,李白,1
望蜀,李白,1
蜀江,李白,1
上三,李白,1
峽自,李白,1
自巴,李白,1
東舟,李白,1
行經,李白,1
經瞿,李白,1
瞿唐,李白,1
唐峽,李白,1
峽登,李白,1
登巫,李白,1
巫山,李白,4
山最,李白,1
最高,李白,1
高峰,李白,1
峰晚,李白,1
晚還,李白,1
還題,李白,1
題壁,李白,1
壁早,李白,1
早發,李白,1
白帝,李白,1
帝城,李白,1
城秋,李白,1
秋下,李白,1
下荊,李白,1
門江,李白,1
寄遠,李白,2
遠宿,李白,1
宿五,李白,1
下荀,李白,1
荀媼,李白,1
媼家,李白,1
家下,李白,1
下涇,李白,1
涇縣,李白,1
縣陵,李白,1
陽溪,李白,1
溪至,李白,1
至澀,李白,1
澀灘,李白,1
灘下,李白,1
下陵,李白,1
陽沿,李白,1
沿高,李白,1
高溪,李白,1
溪三,李白,1
三門,李白,1
門六,李白,1
六剌,李白,1
剌灘,李白,1
灘夜,李白,1
夜泊,李白,2
泊黃,李白,1
山聞,李白,1
聞殷,李白,1
殷十,李白,1
四吳,李白,1
吳吟,李白,1
吟宿,李白,1
宿鰕,李白,1
鰕湖,李白,1
湖西,李白,1
西施,李白,1
施王,李白,1
王右,李白,1
右軍,李白,1
軍上,李白,1
上元,李白,1
元夫,李白,1
夫人,李白,1
人蘇,李白,1
蘇台,李白,1
台覽,李白,1
覽古,李白,3
古越,李白,1
中覽,李白,1
古商,李白,1
商山,李白,1
山四,李白,1
四皓,李白,2
皓過,李白,1
過四,李白,1
皓墓,李白,1
墓峴,李白,1
峴山,李白,1
古蘇,李白,1
蘇武,李白,1
武經,李白,1
經下,李白,1
下邳,李白,1
邳圯,李白,1
圯橋,李白,1
橋懷,李白,1
懷張,李白,1
子房,李白,1
房金,李白,1
陵三,李白,1
夜板,李白,1
板橋,李白,1
橋浦,李白,1
浦泛,李白,1
泛月,李白,1
月獨,李白,1
酌懷,李白,1
懷謝,李白,2
脁入,李白,1
入彭,李白,1
蠡經,李白,1
經松,李白,1
松門,李白,1
門觀,李白,2
觀石,李白,1
石鏡,李白,1
鏡緬,李白,1
緬懷,李白,1
謝康,李白,1
康樂,李白,1
樂題,李白,1
題詩,李白,1
詩書,李白,1
書遊,李白,1
遊覽,李白,1
覽之,李白,1
志廬,李白,2
廬江,李白,1
江主,李白,1
人婦,李白,1
婦陪,李白,1
陪宋,李白,1
宋中,李白,1
丞武,李白,1
昌夜,李白,1
夜飲,李白,1
飲懷,李白,1
古望,李白,1
望鸚,李白,1
洲懷,李白,1
懷禰,李白,1
禰衡,李白,1
衡宿,李白,1
宿巫,李白,1
下金,李白,1
白楊,李白,1
楊十,李白,1
十字,李白,1
字巷,李白,1
巷謝,李白,1
謝公,李白,2
公亭,李白,1
亭紀,李白,1
紀南,李白,1
陵題,李白,1
題五,李白,1
山夜,李白,1
泊牛,李白,1
牛渚,李白,2
渚懷,李白,1
古姑,李白,1
姑孰,李白,11
孰十,李白,10
十詠,李白,10
詠姑,李白,1
孰溪,李白,1
溪姑,李白,1
詠丹,李白,1
陽湖,李白,1
湖姑,李白,1
詠謝,李白,1
公宅,李白,1
宅姑,李白,1
詠陵,李白,1
陵歊,李白,1
台姑,李白,1
詠桓,李白,1
桓公,李白,1
公井,李白,1
井姑,李白,1
詠慈,李白,1
慈姥,李白,1
姥竹,李白,1
竹姑,李白,1
詠望,李白,1
望夫,李白,2
夫山,李白,1
山姑,李白,2
詠牛,李白,1
渚磯,李白,1
磯姑,李白,1
詠靈,李白,1
靈墟,李白,1
墟山,李白,1
詠天,李白,1
山尋,李白,1
尋高,李白,1
鳳石,李白,1
中元,李白,1
丘安,李白,1
安州,李白,1
州般,李白,1
般若,李白,1
若寺,李白,1
寺水,李白,1
水閣,李白,1
閣納,李白,1
納涼,李白,1
涼喜,李白,1
喜遇,李白,1
遇薛,李白,1
薛員,李白,1
外乂,李白,1
乂魯,李白,1
都東,李白,1
樓醉,李白,1
醉起,李白,2
起作,李白,1
作對,李白,1
酒醉,李白,2
醉題,李白,2
題屈,李白,1
屈突,李白,1
突明,李白,1
府廳,李白,1
廳月,李白,1
下獨,李白,1
酌四,李白,1
春歸,李白,1
歸終,李白,1
山松,李白,1
松龕,李白,1
龕舊,李白,1
舊隱,李白,1
隱冬,李白,1
冬夜,李白,1
夜醉,李白,1
醉宿,李白,1
門覺,李白,1
覺起,李白,1
起言,李白,2
言志,李白,2
志尋,李白,1
尋山,李白,1
僧不,李白,1
不遇,李白,3
遇作,李白,1
作過,李白,1
過汪,李白,1
汪氏,李白,1
氏別,李白,1
別業,李白,1
業二,李白,1
首待,李白,1
待酒,李白,1
酒不,李白,1
不至,李白,1
至獨,李白,1
酌友,李白,1
人會,李白,1
會宿,李白,1
宿春,李白,1
酌二,李白,1
陵江,李白,1
上遇,李白,1
遇蓬,李白,1
蓬池,李白,1
池隱,李白,1
者月,李白,1
夜聽,李白,1
聽盧,李白,1
盧子,李白,1
子順,李白,1
順彈,李白,1
琴清,李白,1
溪半,李白,1
半夜,李白,1
夜聞,李白,1
聞笛,李白,2
笛日,李白,1
日夕,李白,1
夕山,李白,1
中忽,李白,1
忽然,李白,1
然有,李白,1
懷夏,李白,1
夏日,李白,1
日山,李白,1
與幽,李白,1
幽人,李白,1
人對,李白,1
對酌,李白,1
酌春,李白,1
日醉,李白,1
山東,李白,1
寺夜,李白,1
夜懷,李白,1
懷尋,李白,1
尋雍,李白,1
雍尊,李白,1
師隱,李白,1
隱居,李白,1
居與,李白,1
與史,李白,1
中欽,李白,1
欽聽,李白,1
聽黃,李白,1
樓上,李白,1
上吹,李白,1
吹笛,李白,3
笛對,李白,1
題王,李白,1
陽廳,李白,1
廳嘲,李白,1
嘲王,李白,1
陽不,李白,1
不肯,李白,1
肯飲,李白,1
飲酒,李白,1
酒獨,李白,1
坐敬,李白,1
山自,李白,1
自遣,李白,1
遣訪,李白,1
訪戴,李白,1
戴天,李白,1
天山,李白,1
山道,李白,1
士不,李白,1
遇秋,李白,1
日與,李白,1
張少,李白,1
府楚,李白,1
楚城,李白,1
城韋,李白,1
韋公,李白,1
公藏,李白,1
藏書,李白,1
書高,李白,1
高齋,李白,1
齋作,李白,1
作秋,李白,1
坐懷,李白,1
懷故,李白,1
故山,李白,1
山憶,李白,1
憶崔,李白,1
之游,李白,1
游南,李白,1
陽遺,李白,1
遺吾,李白,1
吾孔,李白,1
孔子,李白,1
子琴,李白,1
琴撫,李白,1
撫之,李白,1
之潸,李白,1
潸然,李白,1
然感,李白,1
感舊,李白,1
舊憶,李白,1
憶東,李白,1
望月,李白,2
懷對,李白,1
酒憶,李白,1
憶賀,李白,1
監二,李白,1
首重,李白,1
重憶,李白,1
憶一,李白,1
春滯,李白,1
滯沅,李白,1
沅湘,李白,1
湘有,李白,1
懷山,李白,1
中落,李白,1
落日,李白,1
日憶,李白,1
憶山,李白,1
中憶,李白,1
憶秋,李白,1
浦桃,李白,1
桃花,李白,1
花舊,李白,1
游時,李白,1
時竄,李白,1
郎效,李白,1
效古,李白,1
古二,李白,1
首擬,李白,1
古十,李白,1
首感,李白,1
感興,李白,1
興六,李白,1
首寓,李白,1
寓言,李白,1
言三,李白,1
秋夕,李白,2
夕旅,李白,1
旅懷,李白,1
懷感,李白,1
感遇,李白,1
遇四,李白,1
首翰,李白,1
翰林,李白,1
林讀,李白,1
讀書,李白,1
書言,李白,1
言懷,李白,4
懷呈,李白,1
呈集,李白,1
集賢,李白,1
賢諸,李白,1
諸學,李白,1
學士,李白,1
士尋,李白,1
陽紫,李白,1
紫極,李白,1
極宮,李白,1
宮感,李白,1
感秋,李白,1
秋作,李白,1
作江,李白,1
上秋,李白,1
懷秋,李白,1
夕書,李白,1
懷避,李白,1
地司,李白,1
司空,李白,2
空原,李白,1
原言,李白,1
懷上,李白,1
相百,李白,1
百憂,李白,1
憂章,李白,1
章萬,李白,1
萬憤,李白,1
憤詞,李白,1
詞投,李白,1
投魏,李白,1
魏郎,李白,1
中荊,李白,1
州賊,李白,1
賊平,李白,1
平臨,李白,1
臨洞,李白,1
庭言,李白,1
懷作,李白,1
作覽,李白,1
覽鏡,李白,1
鏡書,李白,1
懷田,李白,1
田園,李白,1
園言,李白,1
懷江,李白,1
南春,李白,1
春懷,李白,1
懷聽,李白,1
聽蜀,李白,1
僧浚,李白,1
浚彈,李白,1
琴魯,李白,1
魯東,李白,1
東門,李白,1
觀刈,李白,1
刈蒲,李白,1
蒲詠,李白,1
詠鄰,李白,1
鄰女,李白,1
女東,李白,1
東窗,李白,1
窗海,李白,1
海石,李白,1
石榴,李白,1
榴南,李白,1
南軒,李白,1
軒松,李白,1
松詠,李白,1
詠山,李白,1
山樽,李白,1
樽二,李白,1
首初,李白,1
初出,李白,1
出金,李白,1
門尋,李白,1
尋王,李白,1
王侍,李白,1
禦不,李白,1
遇詠,李白,1
詠壁,李白,1
壁上,李白,1
上鸚,李白,1
鵡紫,李白,1
紫藤,李白,1
藤樹,李白,1
樹觀,李白,1
觀放,李白,1
放白,李白,1
白鷹,李白,1
鷹二,李白,1
首觀,李白,1
觀博,李白,1
平王,李白,1
王志,李白,1
志安,李白,1
安少,李白,1
府山,李白,1
水粉,李白,1
圖題,李白,1
題雍,李白,1
雍丘,李白,1
丘崔,李白,1
崔明,李白,1
府丹,李白,1
丹灶,李白,1
灶觀,李白,1
觀元,李白,1
丘坐,李白,1
坐巫,李白,1
山屏,李白,1
屏風,李白,1
風求,李白,1
求崔,李白,1
崔山,李白,1
人百,李白,1
百丈,李白,1
丈崖,李白,1
崖瀑,李白,1
布圖,李白,1
圖見,李白,1
見野,李白,1
野草,李白,1
草中,李白,1
有曰,李白,1
曰白,李白,1
頭翁,李白,1
翁者,李白,1
者流,李白,1
郎題,李白,1
題葵,李白,1
葵葉,李白,1
葉塋,李白,1
塋禪,李白,1
師房,李白,1
房觀,李白,1
觀山,李白,1
山海,李白,1
海圖,李白,1
圖白,李白,1
鷺鶿,李白,1
鶿詠,李白,1
詠槿,李白,1
槿詠,李白,1
詠桂,李白,1
桂白,李白,1
白胡,李白,1
胡桃,李白,1
桃巫,李白,1
山枕,李白,1
枕障,李白,1
障南,李白,1
南奔,李白,1
奔書,李白,1
懷題,李白,1
題元,李白,2
丘山,李白,2
居題,李白,3
丘潁,李白,1
題瓜,李白,1
瓜州,李白,1
州新,李白,1
新河,李白,1
河餞,李白,1
餞族,李白,1
叔舍,李白,1
人賁,李白,1
賁洗,李白,1
洗腳,李白,1
腳亭,李白,1
亭勞,李白,1
亭題,李白,2
題金,李白,1
陵王,李白,1
王處,李白,1
士水,李白,1
題嵩,李白,1
山逸,李白,1
逸人,李白,1
人元,李白,1
題江,李白,1
夏修,李白,1
修靜,李白,1
寺題,李白,1
題宛,李白,1
宛溪,李白,1
溪館,李白,1
館題,李白,1
題東,李白,1
東溪,李白,1
溪公,李白,1
公幽,李白,1
居嘲,李白,1
嘲魯,李白,1
魯儒,李白,1
儒懼,李白,1
懼讒,李白,1
讒觀,李白,1
觀獵,李白,1
獵觀,李白,1
觀胡,李白,1
胡人,李白,1
人吹,李白,1
笛軍,李白,1
行從,李白,1
行平,李白,1
平虜,李白,1
虜將,李白,1
軍妻,李白,1
妻春,李白,1
春夜,李白,1
夜洛,李白,1
洛城,李白,1
城聞,李白,1
笛嵩,李白,1
山采,李白,1
采菖,李白,1
菖蒲,李白,1
蒲者,李白,1
者金,李白,1
陵聽,李白,1
聽韓,李白,1
禦吹,李白,1
笛流,李白,1
郎聞,李白,1
聞酺,李白,1
酺不,李白,1
不預,李白,1
預放,李白,1
放後,李白,1
後遇,李白,1
遇恩,李白,1
恩不,李白,1
不沾,李白,1
沾宣,李白,1
城見,李白,1
見杜,李白,1
杜鵑,李白,1
鵑花,李白,1
花白,李白,1
白田,李白,1
田馬,李白,1
馬上,李白,1
上聞,李白,1
聞鶯,李白,1
鶯三,李白,1
三五,李白,1
五七,李白,1
七言,李白,1
言雜,李白,1
雜詩,李白,1
詩寄,李白,1
遠十,李白,1
信宮,李白,1
宮長,李白,1
春怨,李白,1
怨代,李白,1
代贈,李白,1
贈遠,李白,1
遠陌,李白,1
贈美,李白,1
美人,李白,3
人閨,李白,1
閨情,李白,1
情代,李白,2
代別,李白,1
別情,李白,1
情人,李白,1
人代,李白,1
代秋,李白,1
秋情,李白,1
情對,李白,1
酒怨,李白,1
怨情,李白,2
情湖,李白,1
婦怨,李白,1
代寄,李白,1
寄情,李白,1
情楚,李白,1
楚詞,李白,1
詞體,李白,1
體學,李白,1
學古,李白,1
古思,李白,1
思邊,李白,2
邊思,李白,1
邊口,李白,1
號吳,李白,1
王美,李白,1
人半,李白,1
半醉,李白,1
醉代,李白,1
代美,李白,1
人愁,李白,1
愁鏡,李白,1
鏡二,李白,1
贈段,李白,1
段七,李白,1
七娘,李白,1
娘別,李白,1
別內,李白,1
內赴,李白,1
赴征,李白,1
征三,李白,1
浦寄,李白,1
寄內,李白,4
內自,李白,1
自代,李白,1
代內,李白,1
內贈,李白,1
浦感,李白,1
感主,李白,1
歸燕,李白,1
燕寄,李白,1
內送,李白,1
送內,李白,1
內尋,李白,1
尋廬,李白,1
山女,李白,1
士李,李白,1
李騰,李白,1
騰空,李白,1
空二,李白,1
贈內,李白,1
內在,李白,1
在潯,李白,1
潯陽,李白,1
陽非,李白,1
非所,李白,1
所寄,李白,1
內南,李白,1
南流,李白,1
郎寄,李白,1
內越,李白,1
越女,李白,1
女詞,李白,2
詞五,李白,1
首浣,李白,1
上女,李白,1
女示,李白,1
示金,李白,1
陵子,李白,2
子出,李白,1
出妓,李白,1
妓金,李白,1
子呈,李白,1
呈盧,李白,1
盧六,李白,1
六四,李白,1
巴女,李白,1
詞哭,李白,1
哭晁,李白,1
晁卿,李白,1
卿衡,李白,1
衡自,李白,1
自溧,李白,1
溧水,李白,1
水道,李白,1
道哭,李白,1
哭王,李白,1
王炎,李白,1
炎三,李白,1
首哭,李白,1
哭宣,李白,1
城善,李白,1
善釀,李白,1
釀紀,李白,1
紀叟,李白,1
叟宣,李白,1
城哭,李白,1
哭蔣,李白,1
蔣征,李白,1
君華,李白,1
華胡,李白,1
人月,李白,1
夜金,李白,1
陵懷,李白,1
古冬,李白,1
冬日,李白,1
歸舊,李白,1
舊山,李白,1
夫石,李白,1
石對,李白,1
雨曉,李白,1
曉晴,李白,1
晴初,李白,1
初月,李白,1
月雨,李白,1
雨後,李白,1
後望,李白,1
月賦,李白,1
得鶴,李白,1
鶴送,李白,1
送史,李白,1
史司,李白,1
馬赴,李白,1
赴崔,李白,1
公幕,李白,1
歸吳,李白,1
友生,李白,1
生游,李白,1
游峽,李白,1
峽中,李白,1
送袁,李白,1
袁明,李白,1
府任,李白,1
任長,李白,1
沙鄒,李白,1
鄒衍,李白,1
衍穀,李白,1
穀雜,李白,1
雜言,李白,1
言用,李白,1
用投,李白,1
投丹,李白,1
陽知,李白,1
知己,李白,1
己兼,李白,1
兼奉,李白,1
奉宣,李白,1
宣慰,李白,1
慰判,李白,1
官觀,李白,1
觀魚,李白,1
魚潭,李白,1
潭自,李白,1
自廣,李白,1
廣平,李白,1
平乘,李白,1
醉走,李白,1
走馬,李白,1
馬六,李白,1
六十,李白,1
十裏,李白,1
裏至,李白,1
至邯,李白,1
鄲登,李白,1
登城,李白,1
城樓,李白,1
樓覽,李白,1
古書,李白,1
懷宣,李白,1
史弟,李白,1
弟昭,李白,1
昭贈,李白,1
余琴,李白,1
琴溪,李白,1
溪中,李白,1
中雙,李白,1
雙舞,李白,1
舞鶴,李白,1
鶴詩,李白,1
詩以,李白,1
以見,李白,1
見志,李白,1
志題,李白,1
題舒,李白,1
舒州,李白,1
州司,李白,1
空山,李白,1
布金,李白,1
陵新,李白,1
新亭,李白,1
亭上,李白,1
上清,李白,1
清寶,李白,1
寶鼎,李白,1
鼎詩,李白,1
詩題,李白,1
題許,李白,1
許宣,李白,1
宣平,李白,1
平庵,李白,1
庵壁,李白,1
壁戲,李白,1
贈杜,李白,1
甫春,李白,1
春感,李白,1
感詩,李白,1
詩白,李白,1
白微,李白,1
微時,李白,1
時募,李白,1
募縣,李白,1
縣小,李白,1
吏入,李白,1
入令,李白,1
令臥,李白,1
臥內,李白,1
內嘗,李白,1
嘗驅,李白,1
驅牛,李白,1
牛經,李白,1
經堂,李白,1
堂下,李白,1
下令,李白,1
令妻,李白,1
妻怒,李白,1
怒將,李白,1
將加,李白,1
加詰,李白,1
詰責,李白,1
責白,李白,1
白亟,李白,1
亟以,李白,1
詩謝,李白,1
謝云,李白,1
云句,李白,1
句庭,李白,1
庭前,李白,1
前晚,李白,1
晚花,李白,1
花開,李白,1
開桂,李白,1
桂殿,李白,1
殿秋,李白,1
秋清,李白,1
調連,李白,1
連理,李白,1
理枝,李白,1
枝菩,李白,1
菩薩,李白,1
薩蠻,李白,1
蠻憶,李白,1
憶秦,李白,1
秦娥,李白,1
娥清,李白,1
平樂,李白,1
樂府,李賀,2
府雜,李賀,2
雜曲,李賀,11
曲鼓,李賀,2
鼓吹,李賀,2
吹曲,李賀,2
曲辭,李賀,2
辭上,李賀,2
上之,李賀,2
之回,李賀,2
回樂,李賀,1
辭巫,李賀,1
巫山,李賀,2
山高,李賀,2
高相,李賀,1
相和,李賀,14
和歌,李賀,14
歌辭,李賀,28
辭江,李賀,2
江南,李賀,3
南曲,李賀,1
曲相,李賀,5
辭日,李賀,1
日出,李賀,2
出行,李賀,2
行相,李賀,3
辭蜀,李賀,1
蜀國,李賀,2
國弦,李賀,2
弦相,李賀,1
辭銅,李賀,1
銅雀,李賀,1
雀妓,李賀,1
妓相,李賀,1
辭長,李賀,1
長歌,李賀,2
歌續,李賀,2
續短,李賀,2
短歌,李賀,2
歌相,李賀,1
辭難,李賀,1
難忘,李賀,2
忘曲,李賀,2
辭塘,李賀,1
塘上,李賀,2
上行,李賀,2
辭安,李賀,1
安樂,李賀,2
樂宮,李賀,2
宮相,李賀,1
辭雁,李賀,1
雁門,李賀,2
門太,李賀,2
太守,李賀,2
守行,李賀,2
辭神,李賀,1
神弦,李賀,4
弦別,李賀,2
別曲,李賀,2
辭莫,李賀,1
莫愁,李賀,2
愁曲,李賀,2
辭大,李賀,1
大堤,李賀,2
堤曲,李賀,2
南弄,李賀,2
弄相,李賀,1
上雲,李賀,2
雲樂,李賀,2
樂舞,李賀,1
舞曲,李賀,1
曲歌,李賀,13
辭拂,李賀,1
拂舞,李賀,2
舞辭,李賀,1
辭琴,李賀,1
琴曲,李賀,3
辭湘,李賀,1
湘妃,李賀,2
妃琴,李賀,1
辭走,李賀,1
走馬,李賀,2
馬引,李賀,2
引琴,李賀,1
辭蔡,李賀,1
蔡氏,李賀,1
氏五,李賀,1
五弄,李賀,1
弄淥,李賀,1
淥水,李賀,1
水辭,李賀,1
辭雜,李賀,1
辭少,李賀,1
少年,李賀,3
年樂,李賀,2
樂雜,李賀,1
辭摩,李賀,1
摩多,李賀,2
多樓,李賀,2
樓子,李賀,2
子雜,李賀,1
辭十,李賀,8
十二,李賀,22
二月,李賀,23
月樂,李賀,20
樂辭,李賀,7
辭正,李賀,1
正月,李賀,2
月雜,李賀,7
辭二,李賀,1
辭六,李賀,1
六月,李賀,2
辭八,李賀,1
八月,李賀,2
辭九,李賀,1
九月,李賀,2
十月,李賀,2
辭閏,李賀,1
閏月,李賀,2
雜歌,李賀,2
歌謠,李賀,3
謠辭,李賀,2
辭蘇,李賀,1
蘇小,李賀,2
小小,李賀,2
小歌,李賀,1
歌雜,李賀,1
辭鄴,李賀,1
鄴城,李賀,2
城童,李賀,2
童子,李賀,2
子謠,李賀,2
謠殘,李賀,1
殘絲,李賀,1
絲曲,李賀,1
曲還,李賀,1
還自,李賀,1
自會,李賀,1
會稽,李賀,1
稽歌,李賀,1
歌出,李賀,1
出城,李賀,3
城寄,李賀,1
寄權,李賀,1
權璩,李賀,1
璩楊,李賀,1
楊敬,李賀,1
敬之,李賀,1
之示,李賀,1
示弟,李賀,1
弟竹,李賀,1
竹同,李賀,1
同沈,李賀,1
沈駙,李賀,1
駙馬,李賀,1
馬賦,李賀,1
賦得,李賀,1
得禦,李賀,1
禦溝,李賀,1
溝水,李賀,1
水始,李賀,1
始為,李賀,1
為奉,李賀,1
奉禮,李賀,1
禮憶,李賀,1
憶昌,李賀,1
昌谷,李賀,3
谷山,李賀,1
山居,李賀,1
居七,李賀,1
七夕,李賀,1
夕過,李賀,1
過華,李賀,1
華清,李賀,1
清宮,李賀,1
宮送,李賀,2
送沈,李賀,1
沈亞,李賀,1
亞之,李賀,1
之歌,李賀,1
歌詠,李賀,1
詠懷,李賀,1
懷二,李賀,1
二首,李賀,3
首追,李賀,1
追和,李賀,1
和柳,李賀,1
柳惲,李賀,1
惲春,李賀,1
春坊,李賀,1
坊正,李賀,1
正字,李賀,2
字劍,李賀,1
劍子,李賀,1
子歌,李賀,2
歌貴,李賀,1
貴公,李賀,1
公子,李賀,3
子夜,李賀,1
夜闌,李賀,1
闌曲,李賀,1
曲雁,李賀,1
行大,李賀,1
曲蜀,李賀,1
弦蘇,李賀,1
小墓,李賀,1
墓夢,李賀,1
夢天,李賀,1
天唐,李賀,1
唐兒,李賀,1
兒歌,李賀,1
歌綠,李賀,1
綠章,李賀,1
章封,李賀,1
封事,李賀,1
事河,李賀,1
河南,李賀,13
南府,李賀,13
府試,李賀,13
試十,李賀,13
樂詞,李賀,13
詞正,李賀,1
月河,李賀,12
詞二,李賀,1
詞三,李賀,1
三月,李賀,2
詞四,李賀,1
四月,李賀,1
詞五,李賀,1
五月,李賀,1
詞六,李賀,1
詞七,李賀,1
七月,李賀,2
詞八,李賀,1
詞九,李賀,1
詞十,李賀,3
十一,李賀,1
一月,李賀,1
詞閏,李賀,1
月天,李賀,1
天上,李賀,1
上謠,李賀,1
謠浩,李賀,1
浩歌,李賀,1
歌秋,李賀,1
秋來,李賀,1
來帝,李賀,1
帝子,李賀,1
歌秦,李賀,2
秦王,李賀,1
王飲,李賀,1
飲酒,李賀,2
酒洛,李賀,1
洛姝,李賀,1
姝真,李賀,1
真珠,李賀,1
珠李,李賀,1
李夫,李賀,1
夫人,李賀,2
人歌,李賀,1
歌走,李賀,1
引湘,李賀,1
妃南,李賀,1
南園,李賀,1
園十,李賀,1
十三,李賀,2
三首,李賀,2
首古,李賀,1
古悠,李賀,1
悠悠,李賀,1
悠行,李賀,1
行黃,李賀,1
黃頭,李賀,1
頭郎,李賀,1
郎馬,李賀,1
馬詩,李賀,1
詩二,李賀,1
二十,李賀,1
首申,李賀,1
申鬍,李賀,1
鬍子,李賀,1
子觱,李賀,1
觱篥,李賀,1
篥歌,李賀,1
歌老,李賀,1
老夫,李賀,1
夫采,李賀,1
采玉,李賀,1
玉歌,李賀,1
歌傷,李賀,1
傷心,李賀,1
心行,李賀,1
行湖,李賀,1
湖中,李賀,1
中曲,李賀,1
曲黃,李賀,1
黃家,李賀,1
家洞,李賀,1
洞屏,李賀,1
屏風,李賀,1
風曲,李賀,1
曲南,李賀,1
南山,李賀,1
山田,李賀,1
田中,李賀,1
中行,李賀,1
行貴,李賀,1
貴主,李賀,1
主征,李賀,1
征行,李賀,1
行樂,李賀,1
樂酒,李賀,1
酒罷,李賀,1
罷張,李賀,1
張大,李賀,2
大徹,李賀,1
徹索,李賀,1
索贈,李賀,1
贈詩,李賀,1
詩羅,李賀,1
羅浮,李賀,1
浮山,李賀,1
山父,李賀,1
父與,李賀,1
與葛,李賀,1
葛篇,李賀,1
篇仁,李賀,1
仁和,李賀,1
和裏,李賀,1
裏雜,李賀,1
雜敘,李賀,1
敘皇,李賀,1
皇甫,李賀,3
甫湜,李賀,3
湜宮,李賀,1
宮娃,李賀,1
娃歌,李賀,1
歌堂,李賀,1
堂堂,李賀,1
堂勉,李賀,1
勉愛,李賀,1
愛行,李賀,1
行二,李賀,1
首送,李賀,1
送小,李賀,1
小季,李賀,1
季之,李賀,1
之廬,李賀,1
廬山,李賀,1
山致,李賀,1
致酒,李賀,1
酒行,李賀,1
行長,李賀,1
歌公,李賀,1
公莫,李賀,1
莫舞,李賀,1
舞歌,李賀,2
歌昌,李賀,1
昌穀,李賀,3
穀北,李賀,1
北園,李賀,1
園新,李賀,1
新筍,李賀,1
筍四,李賀,1
四首,李賀,2
首惱,李賀,1
惱公,李賀,1
公感,李賀,1
感諷,李賀,2
諷五,李賀,1
五首,李賀,1
首三,李賀,1
月過,李賀,1
過行,李賀,1
行宮,李賀,1
送秦,李賀,1
秦光,李賀,1
光祿,李賀,1
祿北,李賀,1
北征,李賀,1
征酬,李賀,1
酬答,李賀,1
答二,李賀,1
首畫,李賀,1
畫角,李賀,1
角東,李賀,1
東城,李賀,1
城昌,李賀,1
谷讀,李賀,1
讀書,李賀,1
書示,李賀,1
示巴,李賀,1
巴童,李賀,2
童巴,李賀,1
童答,李賀,1
答代,李賀,1
代崔,李賀,1
崔家,李賀,1
家送,李賀,1
送客,李賀,1
客出,李賀,1
城莫,李賀,1
莫種,李賀,1
種樹,李賀,1
樹將,李賀,1
將發,李賀,1
發追,李賀,1
追賦,李賀,1
賦畫,李賀,1
畫江,李賀,1
江潭,李賀,1
潭苑,李賀,1
苑四,李賀,1
首潞,李賀,1
潞州,李賀,1
州張,李賀,1
大宅,李賀,1
宅病,李賀,1
病酒,李賀,1
酒遇,李賀,1
遇江,李賀,1
江使,李賀,1
使寄,李賀,1
寄上,李賀,1
上十,李賀,1
十四,李賀,1
四兄,李賀,1
兄難,李賀,1
曲賈,李賀,1
賈公,李賀,1
公閭,李賀,1
閭貴,李賀,1
貴婿,李賀,1
婿曲,李賀,1
曲夜,李賀,2
夜飲,李賀,1
飲朝,李賀,1
朝眠,李賀,1
眠曲,李賀,1
曲王,李賀,1
王浚,李賀,1
浚墓,李賀,1
墓下,李賀,1
下作,李賀,1
作客,李賀,1
客游,李賀,1
游崇,李賀,1
崇義,李賀,1
義裏,李賀,1
裏滯,李賀,1
滯雨,李賀,1
雨馮,李賀,1
馮小,李賀,1
小憐,李賀,1
憐贈,李賀,1
贈陳,李賀,1
陳商,李賀,1
商釣,李賀,1
釣魚,李賀,1
魚詩,李賀,1
詩奉,李賀,1
奉和,李賀,1
和二,李賀,2
二兄,李賀,2
兄罷,李賀,1
罷使,李賀,1
使遣,李賀,1
遣馬,李賀,1
馬歸,李賀,1
歸延,李賀,1
延州,李賀,1
州答,李賀,1
答贈,李賀,1
贈題,李賀,1
題趙,李賀,1
趙生,李賀,1
生壁,李賀,1
壁感,李賀,1
感春,李賀,1
春仙,李賀,1
仙人,李賀,1
人河,李賀,1
河陽,李賀,1
陽歌,李賀,1
歌花,李賀,1
花游,李賀,1
游曲,李賀,1
曲春,李賀,1
春晝,李賀,1
晝安,李賀,1
宮蝴,李賀,1
蝴蝶,李賀,1
