字詞,詩人,詞頻
書洞生生亭寒,孟郊,1
洞生生亭寒溪,孟郊,1
生生亭寒溪立,孟郊,1
生亭寒溪立德,孟郊,1
亭寒溪立德新,孟郊,1
寒溪立德新居,孟郊,1
溪立德新居泛,孟郊,1
立德新居泛黃,孟郊,1
德新居泛黃河,孟郊,1
新居泛黃河往,孟郊,1
居泛黃河往河,孟郊,1
泛黃河往河陽,孟郊,1
黃河往河陽宿,孟郊,1
河往河陽宿峽,孟郊,1
往河陽宿峽陵,孟郊,1
河陽宿峽陵寄,孟郊,1
陽宿峽陵寄李,孟郊,1
宿峽陵寄李侍,孟郊,1
峽陵寄李侍禦,孟郊,1
陵寄李侍禦鴉,孟郊,1
寄李侍禦鴉路,孟郊,1
李侍禦鴉路溪,孟郊,1
侍禦鴉路溪行,孟郊,1
禦鴉路溪行呈,孟郊,1
鴉路溪行呈陸,孟郊,1
路溪行呈陸中,孟郊,1
溪行呈陸中丞,孟郊,1
行呈陸中丞獨,孟郊,1
呈陸中丞獨宿,孟郊,1
陸中丞獨宿峴,孟郊,1
中丞獨宿峴首,孟郊,1
丞獨宿峴首憶,孟郊,1
獨宿峴首憶長,孟郊,1
宿峴首憶長安,孟郊,1
峴首憶長安故,孟郊,1
首憶長安故人,孟郊,1
憶長安故人自,孟郊,1
長安故人自商,孟郊,1
安故人自商行,孟郊,1
故人自商行謁,孟郊,1
人自商行謁複,孟郊,1
自商行謁複州,孟郊,1
商行謁複州盧,孟郊,1
行謁複州盧使,孟郊,1
謁複州盧使君,孟郊,1
複州盧使君虔,孟郊,1
州盧使君虔夢,孟郊,1
盧使君虔夢澤,孟郊,1
使君虔夢澤中,孟郊,1
君虔夢澤中行,孟郊,1
虔夢澤中行京,孟郊,1
夢澤中行京山,孟郊,1
澤中行京山行,孟郊,1
中行京山行旅,孟郊,1
行京山行旅次,孟郊,1
京山行旅次湘,孟郊,1
山行旅次湘沅,孟郊,1
行旅次湘沅有,孟郊,1
旅次湘沅有懷,孟郊,1
次湘沅有懷靈,孟郊,1
湘沅有懷靈均,孟郊,1
沅有懷靈均過,孟郊,1
有懷靈均過彭,孟郊,1
懷靈均過彭澤,孟郊,1
靈均過彭澤過,孟郊,1
均過彭澤過分,孟郊,1
過彭澤過分水,孟郊,1
彭澤過分水嶺,孟郊,1
澤過分水嶺分,孟郊,1
過分水嶺分水,孟郊,1
分水嶺分水嶺,孟郊,1
水嶺分水嶺別,孟郊,1
嶺分水嶺別夜,孟郊,1
分水嶺別夜示,孟郊,1
水嶺別夜示從,孟郊,1
嶺別夜示從弟,孟郊,1
別夜示從弟寂,孟郊,1
夜示從弟寂連,孟郊,1
示從弟寂連州,孟郊,1
從弟寂連州吟,孟郊,1
弟寂連州吟旅,孟郊,1
寂連州吟旅行,孟郊,1
連州吟旅行上,孟郊,1
州吟旅行上河,孟郊,1
吟旅行上河陽,孟郊,1
旅行上河陽李,孟郊,1
行上河陽李大,孟郊,1
上河陽李大夫,孟郊,1
河陽李大夫投,孟郊,1
陽李大夫投贈,孟郊,1
李大夫投贈張,孟郊,1
大夫投贈張端,孟郊,1
夫投贈張端公,孟郊,1
投贈張端公贈,孟郊,1
贈張端公贈蘇,孟郊,1
張端公贈蘇州,孟郊,1
端公贈蘇州韋,孟郊,1
公贈蘇州韋郎,孟郊,1
贈蘇州韋郎中,孟郊,1
蘇州韋郎中使,孟郊,1
州韋郎中使君,孟郊,1
韋郎中使君上,孟郊,1
郎中使君上張,孟郊,1
中使君上張徐,孟郊,1
使君上張徐州,孟郊,1
君上張徐州上,孟郊,1
上張徐州上包,孟郊,1
張徐州上包祭,孟郊,1
徐州上包祭酒,孟郊,1
州上包祭酒贈,孟郊,1
上包祭酒贈別,孟郊,1
包祭酒贈別崔,孟郊,1
祭酒贈別崔純,孟郊,1
酒贈別崔純亮,孟郊,1
贈別崔純亮贈,孟郊,1
別崔純亮贈文,孟郊,1
崔純亮贈文應,孟郊,1
純亮贈文應上,孟郊,1
亮贈文應上人,孟郊,1
贈文應上人嚴,孟郊,1
文應上人嚴河,孟郊,1
應上人嚴河南,孟郊,1
上人嚴河南贈,孟郊,1
人嚴河南贈李,孟郊,1
嚴河南贈李觀,孟郊,1
河南贈李觀吳,孟郊,1
南贈李觀吳安,孟郊,1
贈李觀吳安西,孟郊,1
李觀吳安西館,孟郊,1
觀吳安西館贈,孟郊,1
吳安西館贈從,孟郊,1
安西館贈從弟,孟郊,1
西館贈從弟楚,孟郊,1
館贈從弟楚客,孟郊,1
贈從弟楚客贈,孟郊,1
從弟楚客贈章,孟郊,1
弟楚客贈章仇,孟郊,1
楚客贈章仇將,孟郊,1
客贈章仇將軍,孟郊,1
贈章仇將軍贈,孟郊,1
章仇將軍贈道,孟郊,1
仇將軍贈道月,孟郊,1
將軍贈道月上,孟郊,1
軍贈道月上人,孟郊,1
贈道月上人抒,孟郊,1
道月上人抒情,孟郊,1
月上人抒情因,孟郊,1
上人抒情因上,孟郊,1
人抒情因上郎,孟郊,1
抒情因上郎中,孟郊,1
情因上郎中二,孟郊,1
因上郎中二十,孟郊,1
上郎中二十二,孟郊,1
郎中二十二叔,孟郊,1
中二十二叔監,孟郊,1
二十二叔監察,孟郊,1
十二叔監察十,孟郊,1
二叔監察十五,孟郊,1
叔監察十五叔,孟郊,1
監察十五叔兼,孟郊,1
察十五叔兼呈,孟郊,1
十五叔兼呈李,孟郊,1
五叔兼呈李益,孟郊,1
叔兼呈李益端,孟郊,1
兼呈李益端公,孟郊,1
呈李益端公柳,孟郊,1
李益端公柳縝,孟郊,1
益端公柳縝評,孟郊,1
端公柳縝評事,孟郊,1
公柳縝評事贈,孟郊,1
柳縝評事贈城,孟郊,1
縝評事贈城郭,孟郊,1
評事贈城郭道,孟郊,1
事贈城郭道士,孟郊,1
贈城郭道士桐,孟郊,1
城郭道士桐廬,孟郊,1
郭道士桐廬山,孟郊,1
道士桐廬山中,孟郊,1
士桐廬山中贈,孟郊,1
桐廬山中贈李,孟郊,1
廬山中贈李明,孟郊,1
山中贈李明府,孟郊,1
中贈李明府獻,孟郊,1
贈李明府獻漢,孟郊,1
李明府獻漢南,孟郊,1
明府獻漢南樊,孟郊,1
府獻漢南樊尚,孟郊,1
獻漢南樊尚書,孟郊,1
漢南樊尚書贈,孟郊,1
南樊尚書贈轉,孟郊,1
樊尚書贈轉運,孟郊,1
尚書贈轉運陸,孟郊,1
書贈轉運陸中,孟郊,1
贈轉運陸中丞,孟郊,1
轉運陸中丞贈,孟郊,1
運陸中丞贈萬,孟郊,1
陸中丞贈萬年,孟郊,1
中丞贈萬年陸,孟郊,1
丞贈萬年陸郎,孟郊,1
贈萬年陸郎中,孟郊,1
萬年陸郎中擢,孟郊,1
年陸郎中擢第,孟郊,1
陸郎中擢第後,孟郊,1
郎中擢第後東,孟郊,1
中擢第後東歸,孟郊,1
擢第後東歸書,孟郊,1
第後東歸書懷,孟郊,1
後東歸書懷獻,孟郊,1
東歸書懷獻座,孟郊,1
歸書懷獻座主,孟郊,1
書懷獻座主呂,孟郊,1
懷獻座主呂侍,孟郊,1
獻座主呂侍禦,孟郊,1
座主呂侍禦古,孟郊,1
主呂侍禦古意,孟郊,1
呂侍禦古意贈,孟郊,1
侍禦古意贈梁,孟郊,1
禦古意贈梁肅,孟郊,1
古意贈梁肅補,孟郊,1
意贈梁肅補闕,孟郊,1
贈梁肅補闕贈,孟郊,1
梁肅補闕贈黔,孟郊,1
肅補闕贈黔府,孟郊,1
補闕贈黔府王,孟郊,1
闕贈黔府王中,孟郊,1
贈黔府王中丞,孟郊,1
黔府王中丞楚,孟郊,1
府王中丞楚上,孟郊,1
王中丞楚上達,孟郊,1
中丞楚上達奚,孟郊,1
丞楚上達奚舍,孟郊,1
楚上達奚舍人,孟郊,1
上達奚舍人贈,孟郊,1
達奚舍人贈主,孟郊,1
奚舍人贈主人,孟郊,1
舍人贈主人贈,孟郊,1
人贈主人贈建,孟郊,1
贈主人贈建業,孟郊,1
主人贈建業契,孟郊,1
人贈建業契公,孟郊,1
贈建業契公獻,孟郊,1
建業契公獻襄,孟郊,1
業契公獻襄陽,孟郊,1
契公獻襄陽于,孟郊,1
公獻襄陽于大,孟郊,1
獻襄陽于大夫,孟郊,1
襄陽于大夫贈,孟郊,1
陽于大夫贈鄭,孟郊,1
于大夫贈鄭夫,孟郊,1
大夫贈鄭夫子,孟郊,1
夫贈鄭夫子魴,孟郊,1
贈鄭夫子魴大,孟郊,1
鄭夫子魴大隱,孟郊,1
夫子魴大隱坊,孟郊,1
子魴大隱坊崔,孟郊,1
魴大隱坊崔從,孟郊,1
大隱坊崔從事,孟郊,1
隱坊崔從事鄖,孟郊,1
坊崔從事鄖以,孟郊,1
崔從事鄖以直,孟郊,1
從事鄖以直隳,孟郊,1
事鄖以直隳職,孟郊,1
鄖以直隳職大,孟郊,1
以直隳職大隱,孟郊,1
直隳職大隱坊,孟郊,1
隳職大隱坊章,孟郊,1
職大隱坊章仇,孟郊,1
大隱坊章仇將,孟郊,1
隱坊章仇將軍,孟郊,1
坊章仇將軍良,孟郊,1
章仇將軍良棄,孟郊,1
仇將軍良棄功,孟郊,1
將軍良棄功守,孟郊,1
軍良棄功守貧,孟郊,1
良棄功守貧大,孟郊,1
棄功守貧大隱,孟郊,1
功守貧大隱坊,孟郊,1
守貧大隱坊趙,孟郊,1
貧大隱坊趙記,孟郊,1
大隱坊趙記室,孟郊,1
隱坊趙記室俶,孟郊,1
坊趙記室俶在,孟郊,1
趙記室俶在職,孟郊,1
記室俶在職無,孟郊,1
室俶在職無事,孟郊,1
俶在職無事贈,孟郊,1
在職無事贈韓,孟郊,1
職無事贈韓郎,孟郊,1
無事贈韓郎中,孟郊,1
事贈韓郎中愈,孟郊,1
贈韓郎中愈戲,孟郊,1
韓郎中愈戲贈,孟郊,1
郎中愈戲贈無,孟郊,1
中愈戲贈無本,孟郊,1
愈戲贈無本憶,孟郊,1
戲贈無本憶周,孟郊,1
贈無本憶周秀,孟郊,1
無本憶周秀才,孟郊,1
本憶周秀才素,孟郊,1
憶周秀才素上,孟郊,1
周秀才素上人,孟郊,1
秀才素上人時,孟郊,1
才素上人時聞,孟郊,1
素上人時聞各,孟郊,1
上人時聞各在,孟郊,1
人時聞各在一,孟郊,1
時聞各在一方,孟郊,1
聞各在一方舟,孟郊,1
各在一方舟中,孟郊,1
在一方舟中喜,孟郊,1
一方舟中喜遇,孟郊,1
方舟中喜遇從,孟郊,1
舟中喜遇從叔,孟郊,1
中喜遇從叔簡,孟郊,1
喜遇從叔簡別,孟郊,1
遇從叔簡別後,孟郊,1
從叔簡別後寄,孟郊,1
叔簡別後寄上,孟郊,1
簡別後寄上時,孟郊,1
別後寄上時從,孟郊,1
後寄上時從叔,孟郊,1
寄上時從叔初,孟郊,1
上時從叔初擢,孟郊,1
時從叔初擢第,孟郊,1
從叔初擢第歸,孟郊,1
叔初擢第歸江,孟郊,1
初擢第歸江南,孟郊,1
擢第歸江南郊,孟郊,1
第歸江南郊不,孟郊,1
歸江南郊不從,孟郊,1
江南郊不從行,孟郊,1
南郊不從行懷,孟郊,1
郊不從行懷南,孟郊,1
不從行懷南嶽,孟郊,1
從行懷南嶽隱,孟郊,1
行懷南嶽隱士,孟郊,1
懷南嶽隱士春,孟郊,1
南嶽隱士春夜,孟郊,1
嶽隱士春夜憶,孟郊,1
隱士春夜憶蕭,孟郊,1
士春夜憶蕭子,孟郊,1
春夜憶蕭子真,孟郊,1
夜憶蕭子真寄,孟郊,1
憶蕭子真寄院,孟郊,1
蕭子真寄院中,孟郊,1
子真寄院中諸,孟郊,1
真寄院中諸公,孟郊,1
寄院中諸公寄,孟郊,1
院中諸公寄洺,孟郊,1
中諸公寄洺州,孟郊,1
諸公寄洺州李,孟郊,1
公寄洺州李大,孟郊,1
寄洺州李大夫,孟郊,1
洺州李大夫寄,孟郊,1
州李大夫寄盧,孟郊,1
李大夫寄盧虔,孟郊,1
大夫寄盧虔使,孟郊,1
夫寄盧虔使君,孟郊,1
寄盧虔使君寄,孟郊,1
盧虔使君寄崔,孟郊,1
虔使君寄崔純,孟郊,1
使君寄崔純亮,孟郊,1
君寄崔純亮汴,孟郊,1
寄崔純亮汴州,孟郊,1
崔純亮汴州離,孟郊,1
純亮汴州離亂,孟郊,1
亮汴州離亂後,孟郊,1
汴州離亂後憶,孟郊,1
州離亂後憶韓,孟郊,1
離亂後憶韓愈,孟郊,1
亂後憶韓愈李,孟郊,1
後憶韓愈李翱,孟郊,1
憶韓愈李翱寄,孟郊,1
韓愈李翱寄張,孟郊,1
愈李翱寄張籍,孟郊,1
李翱寄張籍寄,孟郊,1
翱寄張籍寄義,孟郊,1
寄張籍寄義興,孟郊,1
張籍寄義興小,孟郊,1
籍寄義興小女,孟郊,1
寄義興小女子,孟郊,1
義興小女子憶,孟郊,1
興小女子憶江,孟郊,1
小女子憶江南,孟郊,1
女子憶江南弟,孟郊,1
子憶江南弟宿,孟郊,1
憶江南弟宿空,孟郊,1
江南弟宿空侄,孟郊,1
南弟宿空侄院,孟郊,1
弟宿空侄院寄,孟郊,1
宿空侄院寄澹,孟郊,1
空侄院寄澹公,孟郊,1
侄院寄澹公寄,孟郊,1
院寄澹公寄陝,孟郊,1
寄澹公寄陝府,孟郊,1
澹公寄陝府鄧,孟郊,1
公寄陝府鄧給,孟郊,1
寄陝府鄧給事,孟郊,1
陝府鄧給事送,孟郊,1
府鄧給事送諫,孟郊,1
鄧給事送諫議,孟郊,1
給事送諫議十,孟郊,1
事送諫議十六,孟郊,1
送諫議十六叔,孟郊,1
諫議十六叔至,孟郊,1
議十六叔至孝,孟郊,1
十六叔至孝義,孟郊,1
六叔至孝義渡,孟郊,1
叔至孝義渡後,孟郊,1
至孝義渡後奉,孟郊,1
孝義渡後奉寄,孟郊,1
義渡後奉寄至,孟郊,1
渡後奉寄至孝,孟郊,1
後奉寄至孝義,孟郊,1
奉寄至孝義渡,孟郊,1
寄至孝義渡寄,孟郊,1
至孝義渡寄鄭,孟郊,1
孝義渡寄鄭軍,孟郊,1
義渡寄鄭軍事,孟郊,1
渡寄鄭軍事唐,孟郊,1
寄鄭軍事唐二,孟郊,1
鄭軍事唐二十,孟郊,1
軍事唐二十五,孟郊,1
事唐二十五答,孟郊,1
唐二十五答友,孟郊,1
二十五答友人,孟郊,1
十五答友人酬,孟郊,1
五答友人酬友,孟郊,1
答友人酬友人,孟郊,1
友人酬友人見,孟郊,1
人酬友人見寄,孟郊,1
酬友人見寄新,孟郊,1
友人見寄新文,孟郊,1
人見寄新文答,孟郊,1
見寄新文答韓,孟郊,1
寄新文答韓愈,孟郊,1
新文答韓愈李,孟郊,1
文答韓愈李觀,孟郊,1
答韓愈李觀別,孟郊,1
韓愈李觀別因,孟郊,1
愈李觀別因獻,孟郊,1
李觀別因獻張,孟郊,1
觀別因獻張徐,孟郊,1
別因獻張徐州,孟郊,1
因獻張徐州答,孟郊,1
獻張徐州答晝,孟郊,1
張徐州答晝上,孟郊,1
徐州答晝上人,孟郊,1
州答晝上人止,孟郊,1
答晝上人止讒,孟郊,1
晝上人止讒作,孟郊,1
上人止讒作答,孟郊,1
人止讒作答姚,孟郊,1
止讒作答姚怤,孟郊,1
讒作答姚怤見,孟郊,1
作答姚怤見寄,孟郊,1
答姚怤見寄答,孟郊,1
姚怤見寄答郭,孟郊,1
怤見寄答郭郎,孟郊,1
見寄答郭郎中,孟郊,1
寄答郭郎中答,孟郊,1
答郭郎中答盧,孟郊,1
郭郎中答盧虔,孟郊,1
郎中答盧虔故,孟郊,1
中答盧虔故園,孟郊,1
答盧虔故園見,孟郊,1
盧虔故園見寄,孟郊,1
虔故園見寄汝,孟郊,1
故園見寄汝墳,孟郊,1
園見寄汝墳蒙,孟郊,1
見寄汝墳蒙從,孟郊,1
寄汝墳蒙從弟,孟郊,1
汝墳蒙從弟楚,孟郊,1
墳蒙從弟楚材,孟郊,1
蒙從弟楚材見,孟郊,1
從弟楚材見贈,孟郊,1
弟楚材見贈時,孟郊,1
楚材見贈時郊,孟郊,1
材見贈時郊將,孟郊,1
見贈時郊將入,孟郊,1
贈時郊將入秦,孟郊,1
時郊將入秦楚,孟郊,1
郊將入秦楚材,孟郊,1
將入秦楚材適,孟郊,1
入秦楚材適楚,孟郊,1
秦楚材適楚同,孟郊,1
楚材適楚同從,孟郊,1
材適楚同從叔,孟郊,1
適楚同從叔簡,孟郊,1
楚同從叔簡酬,孟郊,1
同從叔簡酬盧,孟郊,1
從叔簡酬盧殷,孟郊,1
叔簡酬盧殷少,孟郊,1
簡酬盧殷少府,孟郊,1
酬盧殷少府酬,孟郊,1
盧殷少府酬李,孟郊,1
殷少府酬李侍,孟郊,1
少府酬李侍禦,孟郊,1
府酬李侍禦書,孟郊,1
酬李侍禦書記,孟郊,1
李侍禦書記秋,孟郊,1
侍禦書記秋夕,孟郊,1
禦書記秋夕雨,孟郊,1
書記秋夕雨中,孟郊,1
記秋夕雨中病,孟郊,1
秋夕雨中病假,孟郊,1
夕雨中病假見,孟郊,1
雨中病假見寄,孟郊,1
中病假見寄答,孟郊,1
病假見寄答盧,孟郊,1
假見寄答盧仝,孟郊,1
見寄答盧仝奉,孟郊,1
寄答盧仝奉報,孟郊,1
答盧仝奉報翰,孟郊,1
盧仝奉報翰林,孟郊,1
仝奉報翰林張,孟郊,1
奉報翰林張舍,孟郊,1
報翰林張舍人,孟郊,1
翰林張舍人見,孟郊,1
林張舍人見遺,孟郊,1
張舍人見遺之,孟郊,1
舍人見遺之詩,孟郊,1
人見遺之詩送,孟郊,1
見遺之詩送從,孟郊,1
遺之詩送從弟,孟郊,1
之詩送從弟郢,孟郊,1
詩送從弟郢東,孟郊,1
送從弟郢東歸,孟郊,1
從弟郢東歸山,孟郊,1
弟郢東歸山中,孟郊,1
郢東歸山中送,孟郊,1
東歸山中送從,孟郊,1
歸山中送從叔,孟郊,1
山中送從叔簡,孟郊,2
中送從叔簡赴,孟郊,1
送從叔簡赴舉,孟郊,1
從叔簡赴舉送,孟郊,1
叔簡赴舉送別,孟郊,1
簡赴舉送別崔,孟郊,1
赴舉送別崔寅,孟郊,1
舉送別崔寅亮,孟郊,1
送別崔寅亮下,孟郊,1
別崔寅亮下第,孟郊,1
崔寅亮下第大,孟郊,1
寅亮下第大樑,孟郊,1
亮下第大樑送,孟郊,1
下第大樑送柳,孟郊,1
第大樑送柳淳,孟郊,1
大樑送柳淳先,孟郊,1
樑送柳淳先入,孟郊,1
送柳淳先入關,孟郊,1
柳淳先入關送,孟郊,1
淳先入關送無,孟郊,1
先入關送無懷,孟郊,1
入關送無懷道,孟郊,1
關送無懷道士,孟郊,1
送無懷道士游,孟郊,1
無懷道士游富,孟郊,1
懷道士游富春,孟郊,1
道士游富春山,孟郊,1
士游富春山水,孟郊,1
游富春山水送,孟郊,1
富春山水送溫,孟郊,1
春山水送溫初,孟郊,1
山水送溫初下,孟郊,1
水送溫初下第,孟郊,1
送溫初下第送,孟郊,1
溫初下第送盧,孟郊,1
初下第送盧虔,孟郊,1
下第送盧虔端,孟郊,1
第送盧虔端公,孟郊,1
送盧虔端公守,孟郊,1
盧虔端公守複,孟郊,1
虔端公守複州,孟郊,1
端公守複州送,孟郊,1
公守複州送任,孟郊,1
守複州送任載,孟郊,1
複州送任載齊,孟郊,1
州送任載齊古,孟郊,1
送任載齊古二,孟郊,1
任載齊古二秀,孟郊,1
載齊古二秀才,孟郊,1
齊古二秀才自,孟郊,1
古二秀才自洞,孟郊,1
二秀才自洞庭,孟郊,1
秀才自洞庭游,孟郊,1
才自洞庭游宣,孟郊,1
自洞庭游宣城,孟郊,1
洞庭游宣城送,孟郊,1
庭游宣城送曉,孟郊,1
游宣城送曉公,孟郊,1
宣城送曉公歸,孟郊,1
城送曉公歸庭,孟郊,1
送曉公歸庭山,孟郊,1
曉公歸庭山送,孟郊,1
公歸庭山送豆,孟郊,1
歸庭山送豆盧,孟郊,1
庭山送豆盧策,孟郊,1
山送豆盧策歸,孟郊,1
送豆盧策歸別,孟郊,1
豆盧策歸別墅,孟郊,1
盧策歸別墅送,孟郊,1
策歸別墅送清,孟郊,1
歸別墅送清遠,孟郊,1
別墅送清遠上,孟郊,1
墅送清遠上人,孟郊,1
送清遠上人歸,孟郊,1
清遠上人歸楚,孟郊,1
遠上人歸楚山,孟郊,1
上人歸楚山舊,孟郊,1
人歸楚山舊寺,孟郊,1
歸楚山舊寺山,孟郊,1
楚山舊寺山中,孟郊,1
山舊寺山中送,孟郊,1
舊寺山中送從,孟郊,1
寺山中送從叔,孟郊,1
中送從叔簡送,孟郊,1
送從叔簡送蕭,孟郊,1
從叔簡送蕭煉,孟郊,1
叔簡送蕭煉師,孟郊,1
簡送蕭煉師入,孟郊,1
送蕭煉師入四,孟郊,1
蕭煉師入四明,孟郊,1
煉師入四明山,孟郊,1
師入四明山送,孟郊,1
入四明山送玄,孟郊,1
四明山送玄亮,孟郊,1
明山送玄亮師,孟郊,1
山送玄亮師送,孟郊,1
送玄亮師送李,孟郊,1
玄亮師送李尊,孟郊,1
亮師送李尊師,孟郊,1
師送李尊師玄,孟郊,1
送李尊師玄同,孟郊,1
李尊師玄同晝,孟郊,1
尊師玄同晝上,孟郊,1
師玄同晝上人,孟郊,1
玄同晝上人送,孟郊,1
同晝上人送郭,孟郊,1
晝上人送郭秀,孟郊,1
上人送郭秀才,孟郊,1
人送郭秀才江,孟郊,1
送郭秀才江南,孟郊,1
郭秀才江南尋,孟郊,1
秀才江南尋兄,孟郊,1
才江南尋兄弟,孟郊,1
江南尋兄弟春,孟郊,1
南尋兄弟春日,孟郊,1
尋兄弟春日同,孟郊,1
兄弟春日同韋,孟郊,1
弟春日同韋郎,孟郊,1
春日同韋郎中,孟郊,1
日同韋郎中使,孟郊,1
同韋郎中使君,孟郊,1
韋郎中使君送,孟郊,1
郎中使君送鄒,孟郊,1
中使君送鄒儒,孟郊,1
使君送鄒儒立,孟郊,1
君送鄒儒立少,孟郊,1
送鄒儒立少府,孟郊,1
鄒儒立少府扶,孟郊,1
儒立少府扶侍,孟郊,1
立少府扶侍赴,孟郊,1
少府扶侍赴雲,孟郊,1
府扶侍赴雲陽,孟郊,1
扶侍赴雲陽送,孟郊,1
侍赴雲陽送從,孟郊,1
赴雲陽送從叔,孟郊,1
雲陽送從叔校,孟郊,1
陽送從叔校書,孟郊,1
送從叔校書簡,孟郊,1
從叔校書簡南,孟郊,1
叔校書簡南歸,孟郊,1
校書簡南歸送,孟郊,1
書簡南歸送韓,孟郊,1
簡南歸送韓愈,孟郊,1
南歸送韓愈從,孟郊,1
歸送韓愈從軍,孟郊,1
送韓愈從軍同,孟郊,1
韓愈從軍同茅,孟郊,1
愈從軍同茅郎,孟郊,1
從軍同茅郎中,孟郊,1
軍同茅郎中使,孟郊,1
同茅郎中使君,孟郊,1
茅郎中使君送,孟郊,1
郎中使君送河,孟郊,1
中使君送河南,孟郊,1
使君送河南裴,孟郊,1
君送河南裴文,孟郊,1
送河南裴文學,孟郊,1
河南裴文學送,孟郊,1
南裴文學送李,孟郊,1
裴文學送李翱,孟郊,1
文學送李翱習,孟郊,1
學送李翱習之,孟郊,1
送李翱習之送,孟郊,1
李翱習之送丹,孟郊,1
翱習之送丹霞,孟郊,1
習之送丹霞子,孟郊,1
之送丹霞子阮,孟郊,1
送丹霞子阮芳,孟郊,1
丹霞子阮芳顏,孟郊,1
霞子阮芳顏上,孟郊,1
子阮芳顏上人,孟郊,1
阮芳顏上人歸,孟郊,1
芳顏上人歸山,孟郊,1
顏上人歸山送,孟郊,1
上人歸山送從,孟郊,1
人歸山送從舅,孟郊,1
歸山送從舅端,孟郊,1
山送從舅端適,孟郊,1
送從舅端適楚,孟郊,1
從舅端適楚地,孟郊,1
舅端適楚地送,孟郊,1
端適楚地送盧,孟郊,1
適楚地送盧汀,孟郊,1
楚地送盧汀侍,孟郊,1
地送盧汀侍禦,孟郊,1
送盧汀侍禦歸,孟郊,1
盧汀侍禦歸天,孟郊,1
汀侍禦歸天德,孟郊,1
侍禦歸天德幕,孟郊,1
禦歸天德幕送,孟郊,1
歸天德幕送草,孟郊,1
天德幕送草書,孟郊,1
德幕送草書獻,孟郊,1
幕送草書獻上,孟郊,1
送草書獻上人,孟郊,1
草書獻上人歸,孟郊,1
書獻上人歸廬,孟郊,1
獻上人歸廬山,孟郊,1
上人歸廬山和,孟郊,1
人歸廬山和薛,孟郊,1
歸廬山和薛先,孟郊,1
廬山和薛先輩,孟郊,1
山和薛先輩送,孟郊,1
和薛先輩送獨,孟郊,1
薛先輩送獨孤,孟郊,1
先輩送獨孤秀,孟郊,1
輩送獨孤秀才,孟郊,1
送獨孤秀才上,孟郊,1
獨孤秀才上都,孟郊,1
孤秀才上都赴,孟郊,1
秀才上都赴嘉,孟郊,1
才上都赴嘉會,孟郊,1
上都赴嘉會得,孟郊,1
都赴嘉會得青,孟郊,1
赴嘉會得青字,孟郊,1
嘉會得青字送,孟郊,1
會得青字送崔,孟郊,1
得青字送崔爽,孟郊,1
青字送崔爽之,孟郊,1
字送崔爽之湖,孟郊,1
送崔爽之湖南,孟郊,1
崔爽之湖南送,孟郊,1
爽之湖南送超,孟郊,1
之湖南送超上,孟郊,1
湖南送超上人,孟郊,1
南送超上人歸,孟郊,1
送超上人歸天,孟郊,1
超上人歸天臺,孟郊,1
上人歸天臺同,孟郊,1
人歸天臺同李,孟郊,1
歸天臺同李益,孟郊,1
天臺同李益崔,孟郊,1
臺同李益崔放,孟郊,1
同李益崔放送,孟郊,1
李益崔放送王,孟郊,1
益崔放送王煉,孟郊,1
崔放送王煉師,孟郊,1
放送王煉師還,孟郊,1
送王煉師還樓,孟郊,1
王煉師還樓觀,孟郊,1
煉師還樓觀兼,孟郊,1
師還樓觀兼為,孟郊,1
還樓觀兼為群,孟郊,1
樓觀兼為群公,孟郊,1
觀兼為群公先,孟郊,1
兼為群公先營,孟郊,1
為群公先營山,孟郊,1
群公先營山居,孟郊,1
公先營山居張,孟郊,1
先營山居張徐,孟郊,1
營山居張徐州,孟郊,1
山居張徐州席,孟郊,1
居張徐州席送,孟郊,1
張徐州席送岑,孟郊,1
徐州席送岑秀,孟郊,1
州席送岑秀才,孟郊,1
席送岑秀才送,孟郊,1
送岑秀才送黃,孟郊,1
岑秀才送黃構,孟郊,1
秀才送黃構擢,孟郊,1
才送黃構擢第,孟郊,1
送黃構擢第後,孟郊,1
黃構擢第後歸,孟郊,1
構擢第後歸江,孟郊,1
擢第後歸江南,孟郊,1
第後歸江南送,孟郊,1
後歸江南送道,孟郊,1
歸江南送道士,孟郊,1
江南送道士送,孟郊,1
南送道士送孟,孟郊,1
送道士送孟寂,孟郊,1
道士送孟寂赴,孟郊,1
士送孟寂赴舉,孟郊,1
送孟寂赴舉同,孟郊,1
孟寂赴舉同溧,孟郊,1
寂赴舉同溧陽,孟郊,1
赴舉同溧陽宰,孟郊,1
舉同溧陽宰送,孟郊,1
同溧陽宰送孫,孟郊,1
溧陽宰送孫秀,孟郊,1
陽宰送孫秀才,孟郊,1
宰送孫秀才溧,孟郊,1
送孫秀才溧陽,孟郊,1
孫秀才溧陽唐,孟郊,1
秀才溧陽唐興,孟郊,1
才溧陽唐興寺,孟郊,1
溧陽唐興寺觀,孟郊,1
陽唐興寺觀薔,孟郊,1
唐興寺觀薔薇,孟郊,1
興寺觀薔薇花,孟郊,1
寺觀薔薇花同,孟郊,1
觀薔薇花同諸,孟郊,1
薔薇花同諸公,孟郊,1
薇花同諸公餞,孟郊,1
花同諸公餞陳,孟郊,1
同諸公餞陳明,孟郊,1
諸公餞陳明府,孟郊,1
公餞陳明府送,孟郊,1
餞陳明府送柳,孟郊,1
陳明府送柳淳,孟郊,1
