排名,詞彙,出現次數
1,釋奠武成王樂章,5
2,奠武成王樂章迎,2
3,獻釋奠武成王樂,2
4,武成王樂章迎神,1
5,成王樂章迎神釋,1
6,王樂章迎神釋奠,1
7,樂章迎神釋奠武,1
8,章迎神釋奠武成,1
9,迎神釋奠武成王,1
10,神釋奠武成王樂,1
11,奠武成王樂章奠,1
12,武成王樂章奠幣,1
13,成王樂章奠幣登,1
14,王樂章奠幣登歌,1
15,樂章奠幣登歌釋,1
16,章奠幣登歌釋奠,1
17,奠幣登歌釋奠武,1
18,幣登歌釋奠武成,1
19,登歌釋奠武成王,1
20,歌釋奠武成王樂,1
21,武成王樂章迎俎,1
22,成王樂章迎俎酌,1
23,王樂章迎俎酌獻,1
24,樂章迎俎酌獻釋,1
25,章迎俎酌獻釋奠,1
26,迎俎酌獻釋奠武,1
27,俎酌獻釋奠武成,1
28,酌獻釋奠武成王,1
29,奠武成王樂章亞,1
30,武成王樂章亞獻,1
31,成王樂章亞獻終,1
32,王樂章亞獻終獻,1
33,樂章亞獻終獻釋,1
34,章亞獻終獻釋奠,1
35,亞獻終獻釋奠武,1
36,獻終獻釋奠武成,1
37,終獻釋奠武成王,1
38,奠武成王樂章送,1
39,武成王樂章送神,1
